Date,Open,High,Low,Close,Adj Close,Volume
1993-04-28,31.090000,31.090000,31.090000,31.090000,6.593219,0
1993-04-29,31.139999,31.139999,31.139999,31.139999,6.603819,0
1993-04-30,31.270000,31.270000,31.270000,31.270000,6.631393,0
1993-05-03,31.340000,31.340000,31.340000,31.340000,6.646238,0
1993-05-04,31.459999,31.459999,31.459999,31.459999,6.671683,0
1993-05-05,31.430000,31.430000,31.430000,31.430000,6.665323,0
1993-05-06,31.360001,31.360001,31.360001,31.360001,6.650474,0
1993-05-07,31.270000,31.270000,31.270000,31.270000,6.631393,0
1993-05-10,31.340000,31.340000,31.340000,31.340000,6.646238,0
1993-05-11,31.469999,31.469999,31.469999,31.469999,6.673802,0
1993-05-12,31.600000,31.600000,31.600000,31.600000,6.701377,0
1993-05-13,31.379999,31.379999,31.379999,31.379999,6.654719,0
1993-05-14,31.240000,31.240000,31.240000,31.240000,6.625027,0
1993-05-17,31.219999,31.219999,31.219999,31.219999,6.620790,0
1993-05-18,31.160000,31.160000,31.160000,31.160000,6.608065,0
1993-05-19,31.459999,31.459999,31.459999,31.459999,6.671683,0
1993-05-20,31.620001,31.620001,31.620001,31.620001,6.705615,0
1993-05-21,31.430000,31.430000,31.430000,31.430000,6.665323,0
1993-05-24,31.549999,31.549999,31.549999,31.549999,6.690770,0
1993-05-25,31.650000,31.650000,31.650000,31.650000,6.711980,0
1993-05-26,31.930000,31.930000,31.930000,31.930000,6.771356,0
1993-05-27,31.980000,31.980000,31.980000,31.980000,6.781959,0
1993-05-28,31.830000,31.830000,31.830000,31.830000,6.750151,0
1993-06-01,32.049999,32.049999,32.049999,32.049999,6.796805,0
1993-06-02,32.099998,32.099998,32.099998,32.099998,6.807408,0
1993-06-03,32.040001,32.040001,32.040001,32.040001,6.794684,0
1993-06-04,31.870001,31.870001,31.870001,31.870001,6.758633,0
1993-06-07,31.750000,31.750000,31.750000,31.750000,6.733187,0
1993-06-08,31.570000,31.570000,31.570000,31.570000,6.695011,0
1993-06-09,31.639999,31.639999,31.639999,31.639999,6.709854,0
1993-06-10,31.590000,31.590000,31.590000,31.590000,6.699253,0
1993-06-11,31.389999,31.389999,31.389999,31.389999,6.712081,0
1993-06-14,31.410000,31.410000,31.410000,31.410000,6.716355,0
1993-06-15,31.400000,31.400000,31.400000,31.400000,6.714221,0
1993-06-16,31.400000,31.400000,31.400000,31.400000,6.714221,0
1993-06-17,31.469999,31.469999,31.469999,31.469999,6.729187,0
1993-06-18,31.379999,31.379999,31.379999,31.379999,6.709945,0
1993-06-21,31.520000,31.520000,31.520000,31.520000,6.739881,0
1993-06-22,31.520000,31.520000,31.520000,31.520000,6.739881,0
1993-06-23,31.400000,31.400000,31.400000,31.400000,6.714221,0
1993-06-24,31.540001,31.540001,31.540001,31.540001,6.744159,0
1993-06-25,31.580000,31.580000,31.580000,31.580000,6.752711,0
1993-06-28,31.930000,31.930000,31.930000,31.930000,6.827551,0
1993-06-29,31.900000,31.900000,31.900000,31.900000,6.821136,0
1993-06-30,31.950001,31.950001,31.950001,31.950001,6.831827,0
1993-07-01,31.950001,31.950001,31.950001,31.950001,6.831827,0
1993-07-02,31.799999,31.799999,31.799999,31.799999,6.799751,0
1993-07-06,31.680000,31.680000,31.680000,31.680000,6.774092,0
1993-07-07,31.770000,31.770000,31.770000,31.770000,6.793337,0
1993-07-08,32.049999,32.049999,32.049999,32.049999,6.853211,0
1993-07-09,32.080002,32.080002,32.080002,32.080002,6.859625,0
1993-07-12,32.090000,32.090000,32.090000,32.090000,6.861762,0
1993-07-13,32.070000,32.070000,32.070000,32.070000,6.857486,0
1993-07-14,32.150002,32.150002,32.150002,32.150002,6.874594,0
1993-07-15,32.119999,32.119999,32.119999,32.119999,6.868176,0
1993-07-16,32.020000,32.020000,32.020000,32.020000,6.846794,0
1993-07-19,32.110001,32.110001,32.110001,32.110001,6.866040,0
1993-07-20,32.160000,32.160000,32.160000,32.160000,6.876728,0
1993-07-21,32.169998,32.169998,32.169998,32.169998,6.878868,0
1993-07-22,32.090000,32.090000,32.090000,32.090000,6.861762,0
1993-07-23,32.189999,32.189999,32.189999,32.189999,6.883147,0
1993-07-26,32.349998,32.349998,32.349998,32.349998,6.917357,0
1993-07-27,32.299999,32.299999,32.299999,32.299999,6.906666,0
1993-07-28,32.299999,32.299999,32.299999,32.299999,6.906666,0
1993-07-29,32.480000,32.480000,32.480000,32.480000,6.945157,0
1993-07-30,32.450001,32.450001,32.450001,32.450001,6.938739,0
1993-08-02,32.570000,32.570000,32.570000,32.570000,6.964399,0
1993-08-03,32.570000,32.570000,32.570000,32.570000,6.964399,0
1993-08-04,32.630001,32.630001,32.630001,32.630001,6.977231,0
1993-08-05,32.619999,32.619999,32.619999,32.619999,6.975091,0
1993-08-06,32.680000,32.680000,32.680000,32.680000,6.987925,0
1993-08-09,32.810001,32.810001,32.810001,32.810001,7.015721,0
1993-08-10,32.799999,32.799999,32.799999,32.799999,7.013580,0
1993-08-11,32.889999,32.889999,32.889999,32.889999,7.032826,0
1993-08-12,32.860001,32.860001,32.860001,32.860001,7.026410,0
1993-08-13,32.869999,32.869999,32.869999,32.869999,7.028551,0
1993-08-16,32.980000,32.980000,32.980000,32.980000,7.052071,0
1993-08-17,32.970001,32.970001,32.970001,32.970001,7.049935,0
1993-08-18,33.020000,33.020000,33.020000,33.020000,7.060623,0
1993-08-19,33.020000,33.020000,33.020000,33.020000,7.060623,0
1993-08-20,33.020000,33.020000,33.020000,33.020000,7.060623,0
1993-08-23,32.990002,32.990002,32.990002,32.990002,7.054208,0
1993-08-24,33.250000,33.250000,33.250000,33.250000,7.109804,0
1993-08-25,33.389999,33.389999,33.389999,33.389999,7.139740,0
1993-08-26,33.450001,33.450001,33.450001,33.450001,7.152569,0
1993-08-27,33.360001,33.360001,33.360001,33.360001,7.133322,0
1993-08-30,33.450001,33.450001,33.450001,33.450001,7.152569,0
1993-08-31,33.529999,33.529999,33.529999,33.529999,7.169677,0
1993-09-01,33.509998,33.509998,33.509998,33.509998,7.165399,0
1993-09-02,33.410000,33.410000,33.410000,33.410000,7.144015,0
1993-09-03,33.430000,33.430000,33.430000,33.430000,7.148293,0
1993-09-07,33.279999,33.279999,33.279999,33.279999,7.116220,0
1993-09-08,33.139999,33.139999,33.139999,33.139999,7.086281,0
1993-09-09,33.250000,33.250000,33.250000,33.250000,7.109804,0
1993-09-10,33.470001,33.470001,33.470001,33.470001,7.156849,0
1993-09-13,33.509998,33.509998,33.509998,33.509998,7.165399,0
1993-09-14,33.380001,33.380001,33.380001,33.380001,7.137602,0
1993-09-15,33.369999,33.369999,33.369999,33.369999,7.135464,0
1993-09-16,33.299999,33.299999,33.299999,33.299999,7.120495,0
1993-09-17,32.980000,32.980000,32.980000,32.980000,7.107563,0
1993-09-20,32.860001,32.860001,32.860001,32.860001,7.081704,0
1993-09-21,32.639999,32.639999,32.639999,32.639999,7.034293,0
1993-09-22,32.810001,32.810001,32.810001,32.810001,7.070930,0
1993-09-23,32.880001,32.880001,32.880001,32.880001,7.086015,0
1993-09-24,32.919998,32.919998,32.919998,32.919998,7.094630,0
1993-09-27,33.139999,33.139999,33.139999,33.139999,7.142049,0
1993-09-28,33.220001,33.220001,33.220001,33.220001,7.159288,0
1993-09-29,33.240002,33.240002,33.240002,33.240002,7.163598,0
1993-09-30,33.220001,33.220001,33.220001,33.220001,7.159288,0
1993-10-01,33.400002,33.400002,33.400002,33.400002,7.198078,0
1993-10-04,33.480000,33.480000,33.480000,33.480000,7.215320,0
1993-10-05,33.520000,33.520000,33.520000,33.520000,7.223941,0
1993-10-06,33.549999,33.549999,33.549999,33.549999,7.230407,0
1993-10-07,33.459999,33.459999,33.459999,33.459999,7.211010,0
1993-10-08,33.500000,33.500000,33.500000,33.500000,7.219631,0
1993-10-11,33.500000,33.500000,33.500000,33.500000,7.219631,0
1993-10-12,33.529999,33.529999,33.529999,33.529999,7.226099,0
1993-10-13,33.570000,33.570000,33.570000,33.570000,7.234718,0
1993-10-14,33.650002,33.650002,33.650002,33.650002,7.251958,0
1993-10-15,33.779999,33.779999,33.779999,33.779999,7.279981,0
1993-10-18,33.689999,33.689999,33.689999,33.689999,7.260579,0
1993-10-19,33.580002,33.580002,33.580002,33.580002,7.236873,0
1993-10-20,33.610001,33.610001,33.610001,33.610001,7.243338,0
1993-10-21,33.590000,33.590000,33.590000,33.590000,7.239024,0
1993-10-22,33.610001,33.610001,33.610001,33.610001,7.243338,0
1993-10-25,33.619999,33.619999,33.619999,33.619999,7.245495,0
1993-10-26,33.560001,33.560001,33.560001,33.560001,7.232562,0
1993-10-27,33.549999,33.549999,33.549999,33.549999,7.230407,0
1993-10-28,33.740002,33.740002,33.740002,33.740002,7.271352,0
1993-10-29,33.790001,33.790001,33.790001,33.790001,7.282130,0
1993-11-01,33.950001,33.950001,33.950001,33.950001,7.316608,0
1993-11-02,33.919998,33.919998,33.919998,33.919998,7.310144,0
1993-11-03,33.570000,33.570000,33.570000,33.570000,7.234718,0
1993-11-04,33.279999,33.279999,33.279999,33.279999,7.172221,0
1993-11-05,33.250000,33.250000,33.250000,33.250000,7.165752,0
1993-11-08,33.360001,33.360001,33.360001,33.360001,7.189457,0
1993-11-09,33.310001,33.310001,33.310001,33.310001,7.178681,0
1993-11-10,33.480000,33.480000,33.480000,33.480000,7.215320,0
1993-11-11,33.459999,33.459999,33.459999,33.459999,7.211010,0
1993-11-12,33.630001,33.630001,33.630001,33.630001,7.247645,0
1993-11-15,33.500000,33.500000,33.500000,33.500000,7.219631,0
1993-11-16,33.610001,33.610001,33.610001,33.610001,7.243338,0
1993-11-17,33.580002,33.580002,33.580002,33.580002,7.236873,0
1993-11-18,33.500000,33.500000,33.500000,33.500000,7.219631,0
1993-11-19,33.369999,33.369999,33.369999,33.369999,7.191616,0
1993-11-22,33.080002,33.080002,33.080002,33.080002,7.129116,0
1993-11-23,33.150002,33.150002,33.150002,33.150002,7.144204,0
1993-11-24,33.299999,33.299999,33.299999,33.299999,7.176528,0
1993-11-26,33.340000,33.340000,33.340000,33.340000,7.185151,0
1993-11-29,33.279999,33.279999,33.279999,33.279999,7.172221,0
1993-11-30,33.250000,33.250000,33.250000,33.250000,7.165752,0
1993-12-01,33.369999,33.369999,33.369999,33.369999,7.191616,0
1993-12-02,33.439999,33.439999,33.439999,33.439999,7.206703,0
1993-12-03,33.500000,33.500000,33.500000,33.500000,7.219631,0
1993-12-06,33.580002,33.580002,33.580002,33.580002,7.236873,0
1993-12-07,33.650002,33.650002,33.650002,33.650002,7.251958,0
1993-12-08,33.750000,33.750000,33.750000,33.750000,7.273506,0
1993-12-09,33.750000,33.750000,33.750000,33.750000,7.273506,0
1993-12-10,33.290001,33.290001,33.290001,33.290001,7.280070,0
1993-12-13,33.360001,33.360001,33.360001,33.360001,7.295375,0
1993-12-14,33.220001,33.220001,33.220001,33.220001,7.264762,0
1993-12-15,33.090000,33.090000,33.090000,33.090000,7.236333,0
1993-12-16,33.259998,33.259998,33.259998,33.259998,7.273508,0
1993-12-17,33.459999,33.459999,33.459999,33.459999,7.317245,0
1993-12-20,33.480000,33.480000,33.480000,33.480000,7.321617,0
1993-12-21,33.459999,33.459999,33.459999,33.459999,7.317245,0
1993-12-22,33.580002,33.580002,33.580002,33.580002,7.343487,0
1993-12-23,33.700001,33.700001,33.700001,33.700001,7.369729,0
1993-12-27,33.849998,33.849998,33.849998,33.849998,7.402534,0
1993-12-28,33.939999,33.939999,33.939999,33.939999,7.422215,0
1993-12-29,33.910000,33.910000,33.910000,33.910000,7.415654,0
1993-12-30,33.880001,33.880001,33.880001,33.880001,7.409091,0
1993-12-31,33.840000,33.840000,33.840000,33.840000,7.400350,0
1994-01-03,33.740002,33.740002,33.740002,33.740002,7.378476,0
1994-01-04,33.820000,33.820000,33.820000,33.820000,7.395970,0
1994-01-05,33.900002,33.900002,33.900002,33.900002,7.413467,0
1994-01-06,33.910000,33.910000,33.910000,33.910000,7.415654,0
1994-01-07,34.070000,34.070000,34.070000,34.070000,7.450642,0
1994-01-10,34.330002,34.330002,34.330002,34.330002,7.507504,0
1994-01-11,34.259998,34.259998,34.259998,34.259998,7.492194,0
1994-01-12,34.279999,34.279999,34.279999,34.279999,7.496568,0
1994-01-13,34.250000,34.250000,34.250000,34.250000,7.490007,0
1994-01-14,34.410000,34.410000,34.410000,34.410000,7.525000,0
1994-01-17,34.340000,34.340000,34.340000,34.340000,7.509689,0
1994-01-18,34.410000,34.410000,34.410000,34.410000,7.525000,0
1994-01-19,34.439999,34.439999,34.439999,34.439999,7.531559,0
1994-01-20,34.490002,34.490002,34.490002,34.490002,7.542497,0
1994-01-21,34.459999,34.459999,34.459999,34.459999,7.535928,0
1994-01-24,34.389999,34.389999,34.389999,34.389999,7.520619,0
1994-01-25,34.340000,34.340000,34.340000,34.340000,7.509689,0
1994-01-26,34.410000,34.410000,34.410000,34.410000,7.525000,0
1994-01-27,34.700001,34.700001,34.700001,34.700001,7.588414,0
1994-01-28,34.840000,34.840000,34.840000,34.840000,7.619036,0
1994-01-31,35.189999,35.189999,35.189999,35.189999,7.695573,0
1994-02-01,35.130001,35.130001,35.130001,35.130001,7.682456,0
1994-02-02,35.279999,35.279999,35.279999,35.279999,7.715258,0
1994-02-03,35.189999,35.189999,35.189999,35.189999,7.695573,0
1994-02-04,34.610001,34.610001,34.610001,34.610001,7.568733,0
1994-02-07,34.610001,34.610001,34.610001,34.610001,7.568733,0
1994-02-08,34.680000,34.680000,34.680000,34.680000,7.584043,0
1994-02-09,34.730000,34.730000,34.730000,34.730000,7.594977,0
1994-02-10,34.580002,34.580002,34.580002,34.580002,7.562171,0
1994-02-11,34.529999,34.529999,34.529999,34.529999,7.551238,0
1994-02-14,34.520000,34.520000,34.520000,34.520000,7.549053,0
1994-02-15,34.580002,34.580002,34.580002,34.580002,7.562171,0
1994-02-16,34.619999,34.619999,34.619999,34.619999,7.570920,0
1994-02-17,34.509998,34.509998,34.509998,34.509998,7.546865,0
1994-02-18,34.400002,34.400002,34.400002,34.400002,7.522811,0
1994-02-22,34.509998,34.509998,34.509998,34.509998,7.546865,0
1994-02-23,34.500000,34.500000,34.500000,34.500000,7.544676,0
1994-02-24,34.070000,34.070000,34.070000,34.070000,7.450642,0
1994-02-25,34.099998,34.099998,34.099998,34.099998,7.457201,0
1994-02-28,34.220001,34.220001,34.220001,34.220001,7.483444,0
1994-03-01,33.980000,33.980000,33.980000,33.980000,7.430957,0
1994-03-02,33.880001,33.880001,33.880001,33.880001,7.409091,0
1994-03-03,33.880001,33.880001,33.880001,33.880001,7.409091,0
1994-03-04,32.730000,32.730000,32.730000,32.730000,7.440927,0
1994-03-07,32.900002,32.900002,32.900002,32.900002,7.479570,0
1994-03-08,32.849998,32.849998,32.849998,32.849998,7.468201,0
1994-03-09,32.849998,32.849998,32.849998,32.849998,7.468201,0
1994-03-10,32.750000,32.750000,32.750000,32.750000,7.445467,0
1994-03-11,32.840000,32.840000,32.840000,32.840000,7.465926,0
1994-03-14,32.950001,32.950001,32.950001,32.950001,7.490933,0
1994-03-15,32.980000,32.980000,32.980000,32.980000,7.497756,0
1994-03-16,33.160000,33.160000,33.160000,33.160000,7.538683,0
1994-03-17,33.240002,33.240002,33.240002,33.240002,7.556867,0
1994-03-18,33.090000,33.090000,33.090000,33.090000,7.522766,0
1994-03-21,32.900002,32.900002,32.900002,32.900002,7.479570,0
1994-03-22,32.950001,32.950001,32.950001,32.950001,7.490933,0
1994-03-23,33.029999,33.029999,33.029999,33.029999,7.509126,0
1994-03-24,32.750000,32.750000,32.750000,32.750000,7.445467,0
1994-03-25,32.509998,32.509998,32.509998,32.509998,7.390903,0
1994-03-28,32.400002,32.400002,32.400002,32.400002,7.365897,0
1994-03-29,31.959999,31.959999,31.959999,31.959999,7.265866,0
1994-03-30,31.510000,31.510000,31.510000,31.510000,7.163567,0
1994-03-31,31.500000,31.500000,31.500000,31.500000,7.161291,0
1994-04-04,31.070000,31.070000,31.070000,31.070000,7.063531,0
1994-04-05,31.559999,31.559999,31.559999,31.559999,7.174930,0
1994-04-06,31.690001,31.690001,31.690001,31.690001,7.204486,0
1994-04-07,31.900000,31.900000,31.900000,31.900000,7.252228,0
1994-04-08,31.799999,31.799999,31.799999,31.799999,7.229492,0
1994-04-11,31.980000,31.980000,31.980000,31.980000,7.270416,0
1994-04-12,31.980000,31.980000,31.980000,31.980000,7.270416,0
1994-04-13,31.820000,31.820000,31.820000,31.820000,7.234038,0
1994-04-14,31.860001,31.860001,31.860001,31.860001,7.243136,0
1994-04-15,31.930000,31.930000,31.930000,31.930000,7.259049,0
1994-04-18,31.760000,31.760000,31.760000,31.760000,7.220399,0
1994-04-19,31.670000,31.670000,31.670000,31.670000,7.199936,0
1994-04-20,31.559999,31.559999,31.559999,31.559999,7.174930,0
1994-04-21,31.820000,31.820000,31.820000,31.820000,7.234038,0
1994-04-22,31.920000,31.920000,31.920000,31.920000,7.256775,0
1994-04-25,32.169998,32.169998,32.169998,32.169998,7.313609,0
1994-04-26,32.220001,32.220001,32.220001,32.220001,7.324983,0
1994-04-28,32.090000,32.090000,32.090000,32.090000,7.295421,0
1994-04-29,32.189999,32.189999,32.189999,32.189999,7.318156,0
1994-05-02,32.240002,32.240002,32.240002,32.240002,7.329523,0
1994-05-03,32.270000,32.270000,32.270000,32.270000,7.336346,0
1994-05-04,32.189999,32.189999,32.189999,32.189999,7.318156,0
1994-05-05,32.209999,32.209999,32.209999,32.209999,7.322702,0
1994-05-06,31.990000,31.990000,31.990000,31.990000,7.272688,0
1994-05-09,31.680000,31.680000,31.680000,31.680000,7.202210,0
1994-05-10,31.830000,31.830000,31.830000,31.830000,7.236312,0
1994-05-11,31.700001,31.700001,31.700001,31.700001,7.206761,0
1994-05-12,31.809999,31.809999,31.809999,31.809999,7.231771,0
1994-05-13,31.910000,31.910000,31.910000,31.910000,7.254503,0
1994-05-16,31.910000,31.910000,31.910000,31.910000,7.254503,0
1994-05-17,32.150002,32.150002,32.150002,32.150002,7.309067,0
1994-05-18,32.439999,32.439999,32.439999,32.439999,7.374989,0
1994-05-19,32.529999,32.529999,32.529999,32.529999,7.395453,0
1994-05-20,32.490002,32.490002,32.490002,32.490002,7.386355,0
1994-05-23,32.410000,32.410000,32.410000,32.410000,7.368173,0
1994-05-24,32.509998,32.509998,32.509998,32.509998,7.390903,0
1994-05-25,32.549999,32.549999,32.549999,32.549999,7.400003,0
1994-05-26,32.580002,32.580002,32.580002,32.580002,7.406822,0
1994-05-27,32.599998,32.599998,32.599998,32.599998,7.411365,0
1994-05-31,32.599998,32.599998,32.599998,32.599998,7.411365,0
1994-06-01,32.700001,32.700001,32.700001,32.700001,7.434102,0
1994-06-02,32.689999,32.689999,32.689999,32.689999,7.431827,0
1994-06-03,32.799999,32.799999,32.799999,32.799999,7.456838,0
1994-06-06,32.860001,32.860001,32.860001,32.860001,7.470478,0
1994-06-07,32.799999,32.799999,32.799999,32.799999,7.456838,0
1994-06-08,32.779999,32.779999,32.779999,32.779999,7.452290,0
1994-06-09,32.869999,32.869999,32.869999,32.869999,7.472751,0
1994-06-10,32.779999,32.779999,32.779999,32.779999,7.497910,0
1994-06-13,32.849998,32.849998,32.849998,32.849998,7.513920,0
1994-06-14,32.980000,32.980000,32.980000,32.980000,7.543654,0
1994-06-15,32.880001,32.880001,32.880001,32.880001,7.520784,0
1994-06-16,32.830002,32.830002,32.830002,32.830002,7.509352,0
1994-06-17,32.830002,32.830002,32.830002,32.830002,7.509352,0
1994-06-20,32.450001,32.450001,32.450001,32.450001,7.422427,0
1994-06-21,32.169998,32.169998,32.169998,32.169998,7.358381,0
1994-06-22,32.310001,32.310001,32.310001,32.310001,7.390405,0
1994-06-23,32.209999,32.209999,32.209999,32.209999,7.367530,0
1994-06-24,31.860001,31.860001,31.860001,31.860001,7.287477,0
1994-06-27,31.860001,31.860001,31.860001,31.860001,7.287477,0
1994-06-28,31.950001,31.950001,31.950001,31.950001,7.308063,0
1994-06-29,32.110001,32.110001,32.110001,32.110001,7.344658,0
1994-06-30,31.969999,31.969999,31.969999,31.969999,7.312635,0
1994-07-01,32.000000,32.000000,32.000000,32.000000,7.319498,0
1994-07-05,32.070000,32.070000,32.070000,32.070000,7.335510,0
1994-07-06,32.060001,32.060001,32.060001,32.060001,7.333224,0
1994-07-07,32.180000,32.180000,32.180000,32.180000,7.360668,0
1994-07-08,32.250000,32.250000,32.250000,32.250000,7.376681,0
1994-07-11,32.240002,32.240002,32.240002,32.240002,7.374394,0
1994-07-12,32.240002,32.240002,32.240002,32.240002,7.374394,0
1994-07-13,32.330002,32.330002,32.330002,32.330002,7.394982,0
1994-07-14,32.660000,32.660000,32.660000,32.660000,7.470462,0
1994-07-15,32.709999,32.709999,32.709999,32.709999,7.481898,0
1994-07-18,32.740002,32.740002,32.740002,32.740002,7.488765,0
1994-07-19,32.709999,32.709999,32.709999,32.709999,7.481898,0
1994-07-20,32.599998,32.599998,32.599998,32.599998,7.456735,0
1994-07-21,32.580002,32.580002,32.580002,32.580002,7.452165,0
1994-07-22,32.619999,32.619999,32.619999,32.619999,7.461310,0
1994-07-25,32.669998,32.669998,32.669998,32.669998,7.472751,0
1994-07-26,32.619999,32.619999,32.619999,32.619999,7.461310,0
1994-07-27,32.619999,32.619999,32.619999,32.619999,7.461310,0
1994-07-28,32.610001,32.610001,32.610001,32.610001,7.459024,0
1994-07-29,32.860001,32.860001,32.860001,32.860001,7.516212,0
1994-08-01,33.070000,33.070000,33.070000,33.070000,7.564245,0
1994-08-02,33.220001,33.220001,33.220001,33.220001,7.598555,0
1994-08-03,33.290001,33.290001,33.290001,33.290001,7.614566,0
1994-08-04,33.189999,33.189999,33.189999,33.189999,7.591692,0
1994-08-05,33.110001,33.110001,33.110001,33.110001,7.573393,0
1994-08-08,33.130001,33.130001,33.130001,33.130001,7.577968,0
1994-08-09,33.139999,33.139999,33.139999,33.139999,7.580256,0
1994-08-10,33.220001,33.220001,33.220001,33.220001,7.598555,0
1994-08-11,33.150002,33.150002,33.150002,33.150002,7.582540,0
1994-08-12,33.250000,33.250000,33.250000,33.250000,7.605413,0
1994-08-15,33.250000,33.250000,33.250000,33.250000,7.605413,0
1994-08-16,33.380001,33.380001,33.380001,33.380001,7.635153,0
1994-08-17,33.380001,33.380001,33.380001,33.380001,7.635153,0
1994-08-18,33.259998,33.259998,33.259998,33.259998,7.607701,0
1994-08-19,33.270000,33.270000,33.270000,33.270000,7.609992,0
1994-08-22,33.240002,33.240002,33.240002,33.240002,7.603130,0
1994-08-23,33.380001,33.380001,33.380001,33.380001,7.635153,0
1994-08-24,33.570000,33.570000,33.570000,33.570000,7.678610,0
1994-08-25,33.509998,33.509998,33.509998,33.509998,7.664889,0
1994-08-26,33.779999,33.779999,33.779999,33.779999,7.726646,0
1994-08-29,33.860001,33.860001,33.860001,33.860001,7.744944,0
1994-08-30,33.970001,33.970001,33.970001,33.970001,7.770103,0
1994-08-31,34.020000,34.020000,34.020000,34.020000,7.781539,0
1994-09-01,33.919998,33.919998,33.919998,33.919998,7.758667,0
1994-09-02,33.869999,33.869999,33.869999,33.869999,7.747231,0
1994-09-06,33.889999,33.889999,33.889999,33.889999,7.751804,0
1994-09-07,33.810001,33.810001,33.810001,33.810001,7.733503,0
1994-09-08,33.930000,33.930000,33.930000,33.930000,7.760957,0
1994-09-09,33.529999,33.529999,33.529999,33.529999,7.714939,0
1994-09-12,33.389999,33.389999,33.389999,33.389999,7.682726,0
1994-09-13,33.400002,33.400002,33.400002,33.400002,7.685024,0
1994-09-14,33.480000,33.480000,33.480000,33.480000,7.703433,0
1994-09-15,33.709999,33.709999,33.709999,33.709999,7.756354,0
1994-09-16,33.590000,33.590000,33.590000,33.590000,7.728739,0
1994-09-19,33.520000,33.520000,33.520000,33.520000,7.712634,0
1994-09-20,33.130001,33.130001,33.130001,33.130001,7.622900,0
1994-09-21,33.029999,33.029999,33.029999,33.029999,7.599891,0
1994-09-22,32.990002,32.990002,32.990002,32.990002,7.590687,0
1994-09-23,32.939999,32.939999,32.939999,32.939999,7.579183,0
1994-09-26,32.950001,32.950001,32.950001,32.950001,7.581480,0
1994-09-27,32.980000,32.980000,32.980000,32.980000,7.588384,0
1994-09-28,33.119999,33.119999,33.119999,33.119999,7.620597,0
1994-09-29,33.009998,33.009998,33.009998,33.009998,7.595284,0
1994-09-30,33.029999,33.029999,33.029999,33.029999,7.599891,0
1994-10-03,32.950001,32.950001,32.950001,32.950001,7.581480,0
1994-10-04,32.630001,32.630001,32.630001,32.630001,7.507858,0
1994-10-05,32.419998,32.419998,32.419998,32.419998,7.459537,0
1994-10-06,32.340000,32.340000,32.340000,32.340000,7.441127,0
1994-10-07,32.490002,32.490002,32.490002,32.490002,7.475638,0
1994-10-10,32.689999,32.689999,32.689999,32.689999,7.521659,0
1994-10-11,32.990002,32.990002,32.990002,32.990002,7.590687,0
1994-10-12,33.029999,33.029999,33.029999,33.029999,7.599891,0
1994-10-13,33.189999,33.189999,33.189999,33.189999,7.636708,0
1994-10-14,33.279999,33.279999,33.279999,33.279999,7.657418,0
1994-10-17,33.299999,33.299999,33.299999,33.299999,7.662016,0
1994-10-18,33.240002,33.240002,33.240002,33.240002,7.648211,0
1994-10-19,33.310001,33.310001,33.310001,33.310001,7.664316,0
1994-10-20,33.150002,33.150002,33.150002,33.150002,7.627501,0
1994-10-21,32.959999,32.959999,32.959999,32.959999,7.583788,0
1994-10-24,32.759998,32.759998,32.759998,32.759998,7.537764,0
1994-10-25,32.689999,32.689999,32.689999,32.689999,7.521659,0
1994-10-26,32.770000,32.770000,32.770000,32.770000,7.540071,0
1994-10-27,32.910000,32.910000,32.910000,32.910000,7.572281,0
1994-10-28,33.360001,33.360001,33.360001,33.360001,7.675821,0
1994-10-31,33.340000,33.340000,33.340000,33.340000,7.671216,0
1994-11-01,33.090000,33.090000,33.090000,33.090000,7.613697,0
1994-11-02,32.939999,32.939999,32.939999,32.939999,7.579183,0
1994-11-03,33.009998,33.009998,33.009998,33.009998,7.595284,0
1994-11-04,32.810001,32.810001,32.810001,32.810001,7.549272,0
1994-11-07,32.720001,32.720001,32.720001,32.720001,7.528565,0
1994-11-08,32.869999,32.869999,32.869999,32.869999,7.563077,0
1994-11-09,32.869999,32.869999,32.869999,32.869999,7.563077,0
1994-11-10,32.770000,32.770000,32.770000,32.770000,7.540071,0
1994-11-11,32.660000,32.660000,32.660000,32.660000,7.514758,0
1994-11-14,32.820000,32.820000,32.820000,32.820000,7.551573,0
1994-11-15,32.880001,32.880001,32.880001,32.880001,7.565379,0
1994-11-16,32.860001,32.860001,32.860001,32.860001,7.560774,0
1994-11-17,32.660000,32.660000,32.660000,32.660000,7.514758,0
1994-11-18,32.439999,32.439999,32.439999,32.439999,7.464134,0
1994-11-21,32.209999,32.209999,32.209999,32.209999,7.411217,0
1994-11-22,31.709999,31.709999,31.709999,31.709999,7.296171,0
1994-11-23,31.680000,31.680000,31.680000,31.680000,7.289267,0
1994-11-25,31.830000,31.830000,31.830000,31.830000,7.323782,0
1994-11-28,31.910000,31.910000,31.910000,31.910000,7.342190,0
1994-11-29,31.940001,31.940001,31.940001,31.940001,7.349092,0
1994-11-30,31.969999,31.969999,31.969999,31.969999,7.355991,0
1994-12-01,31.730000,31.730000,31.730000,31.730000,7.300772,0
1994-12-02,31.920000,31.920000,31.920000,31.920000,7.344488,0
1994-12-05,32.000000,32.000000,32.000000,32.000000,7.362895,0
1994-12-06,31.950001,31.950001,31.950001,31.950001,7.351394,0
1994-12-07,31.830000,31.830000,31.830000,31.830000,7.323782,0
1994-12-08,31.469999,31.469999,31.469999,31.469999,7.240948,0
1994-12-09,29.990000,29.990000,29.990000,29.990000,7.248203,0
