Date,Open,High,Low,Close,Adj Close,Volume
2011-11-07,44.700001,44.700001,44.700001,44.700001,36.252113,0
2011-11-08,45.250000,45.250000,45.250000,45.250000,36.698162,0
2011-11-09,43.599998,43.599998,43.599998,43.599998,35.360004,0
2011-11-10,43.980000,43.980000,43.980000,43.980000,35.668190,0
2011-11-11,44.840000,44.840000,44.840000,44.840000,36.365658,0
2011-11-14,44.410000,44.410000,44.410000,44.410000,36.016933,0
2011-11-15,44.630001,44.630001,44.630001,44.630001,36.195358,0
2011-11-16,43.900002,43.900002,43.900002,43.900002,35.603317,0
2011-11-17,43.169998,43.169998,43.169998,43.169998,35.011269,0
2011-11-18,43.150002,43.150002,43.150002,43.150002,34.995060,0
2011-11-21,42.349998,42.349998,42.349998,42.349998,34.346249,0
2011-11-22,42.180000,42.180000,42.180000,42.180000,34.208374,0
2011-11-23,41.250000,41.250000,41.250000,41.250000,33.454124,0
2011-11-25,41.139999,41.139999,41.139999,41.139999,33.364925,0
2011-11-28,42.349998,42.349998,42.349998,42.349998,34.346249,0
2011-11-29,42.459999,42.459999,42.459999,42.459999,34.435459,0
2011-11-30,44.310001,44.310001,44.310001,44.310001,35.935829,0
2011-12-01,44.220001,44.220001,44.220001,44.220001,35.862846,0
2011-12-02,44.220001,44.220001,44.220001,44.220001,35.862846,0
2011-12-05,44.669998,44.669998,44.669998,44.669998,36.227787,0
2011-12-06,44.720001,44.720001,44.720001,44.720001,36.268345,0
2011-12-07,44.830002,44.830002,44.830002,44.830002,36.357544,0
2011-12-08,43.880001,43.880001,43.880001,43.880001,35.587078,0
2011-12-09,44.619999,44.619999,44.619999,44.619999,36.187225,0
2011-12-12,43.959999,43.959999,43.959999,43.959999,35.651978,0
2011-12-13,43.580002,43.580002,43.580002,43.580002,35.343796,0
2011-12-14,43.090000,43.090000,43.090000,43.090000,34.946388,0
2011-12-15,43.240002,43.240002,43.240002,43.240002,35.068054,0
2011-12-16,43.119999,43.119999,43.119999,43.119999,35.178997,0
2011-12-19,42.619999,42.619999,42.619999,42.619999,34.771072,0
2011-12-20,43.889999,43.889999,43.889999,43.889999,35.807194,0
2011-12-21,43.980000,43.980000,43.980000,43.980000,35.880615,0
2011-12-22,44.349998,44.349998,44.349998,44.349998,36.182484,0
2011-12-23,44.759998,44.759998,44.759998,44.759998,36.516972,0
2011-12-27,44.759998,44.759998,44.759998,44.759998,36.516972,0
2011-12-28,44.209999,44.209999,44.209999,44.209999,36.068272,0
2011-12-29,44.689999,44.689999,44.689999,44.689999,36.459869,0
2011-12-30,44.500000,44.500000,44.500000,44.500000,36.304855,0
2012-01-03,45.189999,45.189999,45.189999,45.189999,36.867794,0
2012-01-04,45.200001,45.200001,45.200001,45.200001,36.875950,0
2012-01-05,45.340000,45.340000,45.340000,45.340000,36.990170,0
2012-01-06,45.240002,45.240002,45.240002,45.240002,36.908581,0
2012-01-09,45.340000,45.340000,45.340000,45.340000,36.990170,0
2012-01-10,45.750000,45.750000,45.750000,45.750000,37.324646,0
2012-01-11,45.759998,45.759998,45.759998,45.759998,37.332817,0
2012-01-12,45.869999,45.869999,45.869999,45.869999,37.422562,0
2012-01-13,45.650002,45.650002,45.650002,45.650002,37.243076,0
2012-01-17,45.810001,45.810001,45.810001,45.810001,37.373608,0
2012-01-18,46.320000,46.320000,46.320000,46.320000,37.789677,0
2012-01-19,46.549999,46.549999,46.549999,46.549999,37.977322,0
2012-01-20,46.590000,46.590000,46.590000,46.590000,38.009960,0
2012-01-23,46.610001,46.610001,46.610001,46.610001,38.026279,0
2012-01-24,46.560001,46.560001,46.560001,46.560001,37.985481,0
2012-01-25,46.970001,46.970001,46.970001,46.970001,38.319984,0
2012-01-26,46.700001,46.700001,46.700001,46.700001,38.099701,0
2012-01-27,46.630001,46.630001,46.630001,46.630001,38.042595,0
2012-01-30,46.509998,46.509998,46.509998,46.509998,37.944683,0
2012-01-31,46.490002,46.490002,46.490002,46.490002,37.928387,0
2012-02-01,46.910000,46.910000,46.910000,46.910000,38.271030,0
2012-02-02,46.970001,46.970001,46.970001,46.970001,38.319984,0
2012-02-03,47.660000,47.660000,47.660000,47.660000,38.882900,0
2012-02-06,47.639999,47.639999,47.639999,47.639999,38.866592,0
2012-02-07,47.740002,47.740002,47.740002,47.740002,38.948166,0
2012-02-08,47.860001,47.860001,47.860001,47.860001,39.046078,0
2012-02-09,47.930000,47.930000,47.930000,47.930000,39.103188,0
2012-02-10,47.599998,47.599998,47.599998,47.599998,38.833969,0
2012-02-13,47.930000,47.930000,47.930000,47.930000,39.103188,0
2012-02-14,47.900002,47.900002,47.900002,47.900002,39.078720,0
2012-02-15,47.660000,47.660000,47.660000,47.660000,38.882900,0
2012-02-16,48.189999,48.189999,48.189999,48.189999,39.315308,0
2012-02-17,48.299999,48.299999,48.299999,48.299999,39.405041,0
2012-02-21,48.340000,48.340000,48.340000,48.340000,39.437683,0
2012-02-22,48.180000,48.180000,48.180000,48.180000,39.307144,0
2012-02-23,48.389999,48.389999,48.389999,48.389999,39.478470,0
2012-02-24,48.480000,48.480000,48.480000,48.480000,39.551891,0
2012-02-27,48.549999,48.549999,48.549999,48.549999,39.608997,0
2012-02-28,48.720001,48.720001,48.720001,48.720001,39.747688,0
2012-02-29,48.500000,48.500000,48.500000,48.500000,39.568214,0
2012-03-01,48.799999,48.799999,48.799999,48.799999,39.812962,0
2012-03-02,48.650002,48.650002,48.650002,48.650002,39.690590,0
2012-03-05,48.459999,48.459999,48.459999,48.459999,39.535587,0
2012-03-06,47.720001,47.720001,47.720001,47.720001,38.931862,0
2012-03-07,48.060001,48.060001,48.060001,48.060001,39.209251,0
2012-03-08,48.540001,48.540001,48.540001,48.540001,39.600845,0
2012-03-09,48.709999,48.709999,48.709999,48.709999,39.739548,0
2012-03-12,48.720001,48.720001,48.720001,48.720001,39.747688,0
2012-03-13,49.619999,49.619999,49.619999,49.619999,40.481956,0
2012-03-14,49.570000,49.570000,49.570000,49.570000,40.441166,0
2012-03-15,49.860001,49.860001,49.860001,49.860001,40.677753,0
2012-03-16,49.919998,49.919998,49.919998,49.919998,40.726704,0
2012-03-19,50.119999,50.119999,50.119999,50.119999,40.889874,0
2012-03-20,49.970001,49.970001,49.970001,49.970001,40.767506,0
2012-03-21,49.880001,49.880001,49.880001,49.880001,40.694077,0
2012-03-22,49.520000,49.520000,49.520000,49.520000,40.400372,0
2012-03-23,49.680000,49.680000,49.680000,49.680000,40.530907,0
2012-03-26,50.369999,50.369999,50.369999,50.369999,41.093845,0
2012-03-27,50.230000,50.230000,50.230000,50.230000,40.979630,0
2012-03-28,49.990002,49.990002,49.990002,49.990002,40.783825,0
2012-03-29,49.910000,49.910000,49.910000,49.910000,40.718548,0
2012-03-30,50.099998,50.099998,50.099998,50.099998,40.873558,0
2012-04-02,50.470001,50.470001,50.470001,50.470001,41.175423,0
2012-04-03,50.290001,50.290001,50.290001,50.290001,41.028572,0
2012-04-04,49.590000,49.590000,49.590000,49.590000,40.607674,0
2012-04-05,49.570000,49.570000,49.570000,49.570000,40.591297,0
2012-04-09,49.009998,49.009998,49.009998,49.009998,40.132729,0
2012-04-10,48.180000,48.180000,48.180000,48.180000,39.453056,0
2012-04-11,48.540001,48.540001,48.540001,48.540001,39.747860,0
2012-04-12,49.209999,49.209999,49.209999,49.209999,40.296494,0
2012-04-13,48.599998,48.599998,48.599998,48.599998,39.796989,0
2012-04-16,48.570000,48.570000,48.570000,48.570000,39.772434,0
2012-04-17,49.320000,49.320000,49.320000,49.320000,40.386574,0
2012-04-18,49.119999,49.119999,49.119999,49.119999,40.222805,0
2012-04-19,48.840000,48.840000,48.840000,48.840000,39.993526,0
2012-04-20,48.900002,48.900002,48.900002,48.900002,40.042656,0
2012-04-23,48.490002,48.490002,48.490002,48.490002,39.706921,0
2012-04-24,48.660000,48.660000,48.660000,48.660000,39.846127,0
2012-04-25,49.330002,49.330002,49.330002,49.330002,40.394764,0
2012-04-26,49.669998,49.669998,49.669998,49.669998,40.673180,0
2012-04-27,49.790001,49.790001,49.790001,49.790001,40.771446,0
2012-04-30,49.599998,49.599998,49.599998,49.599998,40.615856,0
2012-05-01,49.880001,49.880001,49.880001,49.880001,40.845142,0
2012-05-02,49.759998,49.759998,49.759998,49.759998,40.746872,0
2012-05-03,49.380001,49.380001,49.380001,49.380001,40.435707,0
2012-05-04,48.590000,48.590000,48.590000,48.590000,39.788799,0
2012-05-07,48.610001,48.610001,48.610001,48.610001,39.805191,0
2012-05-08,48.400002,48.400002,48.400002,48.400002,39.633217,0
2012-05-09,48.090000,48.090000,48.090000,48.090000,39.379375,0
2012-05-10,48.230000,48.230000,48.230000,48.230000,39.494011,0
2012-05-11,48.070000,48.070000,48.070000,48.070000,39.362988,0
2012-05-14,47.540001,47.540001,47.540001,47.540001,38.928989,0
2012-05-15,47.279999,47.279999,47.279999,47.279999,38.716084,0
2012-05-16,47.090000,47.090000,47.090000,47.090000,38.560497,0
2012-05-17,46.380001,46.380001,46.380001,46.380001,37.979103,0
2012-05-18,46.040001,46.040001,46.040001,46.040001,37.700672,0
2012-05-21,46.779999,46.779999,46.779999,46.779999,38.306652,0
2012-05-22,46.799999,46.799999,46.799999,46.799999,38.323021,0
2012-05-23,46.880001,46.880001,46.880001,46.880001,38.388542,0
2012-05-24,46.959999,46.959999,46.959999,46.959999,38.454048,0
2012-05-25,46.849998,46.849998,46.849998,46.849998,38.363972,0
2012-05-29,47.380001,47.380001,47.380001,47.380001,38.797974,0
2012-05-30,46.709999,46.709999,46.709999,46.709999,38.249325,0
2012-05-31,46.610001,46.610001,46.610001,46.610001,38.167442,0
2012-06-01,45.470001,45.470001,45.470001,45.470001,37.233932,0
2012-06-04,45.470001,45.470001,45.470001,45.470001,37.233932,0
2012-06-05,45.740002,45.740002,45.740002,45.740002,37.455025,0
2012-06-06,46.799999,46.799999,46.799999,46.799999,38.323021,0
2012-06-07,46.799999,46.799999,46.799999,46.799999,38.323021,0
2012-06-08,47.180000,47.180000,47.180000,47.180000,38.634193,0
2012-06-11,46.590000,46.590000,46.590000,46.590000,38.151070,0
2012-06-12,47.130001,47.130001,47.130001,47.130001,38.593266,0
2012-06-13,46.820000,46.820000,46.820000,46.820000,38.339394,0
2012-06-14,47.330002,47.330002,47.330002,47.330002,38.757034,0
2012-06-15,47.810001,47.810001,47.810001,47.810001,39.150093,0
2012-06-18,47.889999,47.889999,47.889999,47.889999,39.215599,0
2012-06-19,48.349998,48.349998,48.349998,48.349998,39.592274,0
2012-06-20,48.279999,48.279999,48.279999,48.279999,39.534943,0
2012-06-21,47.209999,47.209999,47.209999,47.209999,38.658764,0
2012-06-22,47.549999,47.549999,47.549999,47.549999,38.937183,0
2012-06-25,46.790001,46.790001,46.790001,46.790001,38.314838,0
2012-06-26,47.020000,47.020000,47.020000,47.020000,38.503185,0
2012-06-27,47.450001,47.450001,47.450001,47.450001,38.855289,0
2012-06-28,47.349998,47.349998,47.349998,47.349998,38.773411,0
2012-06-29,48.529999,48.529999,48.529999,48.529999,39.739655,0
2012-07-02,48.660000,48.660000,48.660000,48.660000,39.846127,0
2012-07-03,48.970001,48.970001,48.970001,48.970001,40.099968,0
2012-07-05,48.740002,48.740002,48.740002,48.740002,39.911633,0
2012-07-06,48.009998,48.009998,48.009998,48.009998,39.547539,0
2012-07-09,47.930000,47.930000,47.930000,47.930000,39.481640,0
2012-07-10,47.540001,47.540001,47.540001,47.540001,39.160381,0
2012-07-11,47.549999,47.549999,47.549999,47.549999,39.168629,0
2012-07-12,47.310001,47.310001,47.310001,47.310001,38.970917,0
2012-07-13,48.090000,48.090000,48.090000,48.090000,39.613441,0
2012-07-16,47.980000,47.980000,47.980000,47.980000,39.522820,0
2012-07-17,48.340000,48.340000,48.340000,48.340000,39.819366,0
2012-07-18,48.669998,48.669998,48.669998,48.669998,40.091206,0
2012-07-19,48.810001,48.810001,48.810001,48.810001,40.206532,0
2012-07-20,48.320000,48.320000,48.320000,48.320000,39.802902,0
2012-07-23,47.889999,47.889999,47.889999,47.889999,39.448692,0
2012-07-24,47.450001,47.450001,47.450001,47.450001,39.086246,0
2012-07-25,47.439999,47.439999,47.439999,47.439999,39.078007,0
2012-07-26,48.230000,48.230000,48.230000,48.230000,39.728767,0
2012-07-27,49.150002,49.150002,49.150002,49.150002,40.486599,0
2012-07-30,49.130001,49.130001,49.130001,49.130001,40.470123,0
2012-07-31,48.919998,48.919998,48.919998,48.919998,40.297142,0
2012-08-01,48.779999,48.779999,48.779999,48.779999,40.181801,0
2012-08-02,48.419998,48.419998,48.419998,48.419998,39.885273,0
2012-08-03,49.349998,49.349998,49.349998,49.349998,40.651333,0
2012-08-06,49.459999,49.459999,49.459999,49.459999,40.741951,0
2012-08-07,49.720001,49.720001,49.720001,49.720001,40.956123,0
2012-08-08,49.759998,49.759998,49.759998,49.759998,40.989075,0
2012-08-09,49.810001,49.810001,49.810001,49.810001,41.030266,0
2012-08-10,49.919998,49.919998,49.919998,49.919998,41.120872,0
2012-08-13,49.860001,49.860001,49.860001,49.860001,41.071457,0
2012-08-14,49.869999,49.869999,49.869999,49.869999,41.079685,0
2012-08-15,49.939999,49.939999,49.939999,49.939999,41.137363,0
2012-08-16,50.299999,50.299999,50.299999,50.299999,41.433887,0
2012-08-17,50.389999,50.389999,50.389999,50.389999,41.508030,0
2012-08-20,50.389999,50.389999,50.389999,50.389999,41.508030,0
2012-08-21,50.220001,50.220001,50.220001,50.220001,41.367996,0
2012-08-22,50.230000,50.230000,50.230000,50.230000,41.376236,0
2012-08-23,49.830002,49.830002,49.830002,49.830002,41.046738,0
2012-08-24,50.160000,50.160000,50.160000,50.160000,41.318573,0
2012-08-27,50.130001,50.130001,50.130001,50.130001,41.293858,0
2012-08-28,50.090000,50.090000,50.090000,50.090000,41.260910,0
2012-08-29,50.150002,50.150002,50.150002,50.150002,41.310337,0
2012-08-30,49.759998,49.759998,49.759998,49.759998,40.989075,0
2012-08-31,50.020000,50.020000,50.020000,50.020000,41.203247,0
2012-09-04,49.959999,49.959999,49.959999,49.959999,41.153828,0
2012-09-05,49.919998,49.919998,49.919998,49.919998,41.120872,0
2012-09-06,50.950001,50.950001,50.950001,50.950001,41.969311,0
2012-09-07,51.160000,51.160000,51.160000,51.160000,42.142311,0
2012-09-10,50.840000,50.840000,50.840000,50.840000,41.878723,0
2012-09-11,51.000000,51.000000,51.000000,51.000000,42.010513,0
2012-09-12,51.130001,51.130001,51.130001,51.130001,42.117599,0
2012-09-13,51.959999,51.959999,51.959999,51.959999,42.801285,0
2012-09-14,52.169998,52.169998,52.169998,52.169998,42.974270,0
2012-09-17,52.009998,52.009998,52.009998,52.009998,42.842476,0
2012-09-18,51.939999,51.939999,51.939999,51.939999,42.784824,0
2012-09-19,52.009998,52.009998,52.009998,52.009998,42.842476,0
2012-09-20,51.990002,51.990002,51.990002,51.990002,42.826015,0
2012-09-21,51.980000,51.980000,51.980000,51.980000,42.817768,0
2012-09-24,51.869999,51.869999,51.869999,51.869999,42.727161,0
2012-09-25,51.330002,51.330002,51.330002,51.330002,42.282349,0
2012-09-26,51.040001,51.040001,51.040001,51.040001,42.043461,0
2012-09-27,51.540001,51.540001,51.540001,51.540001,42.455334,0
2012-09-28,51.310001,51.310001,51.310001,51.310001,42.265873,0
2012-10-01,51.450001,51.450001,51.450001,51.450001,42.381191,0
2012-10-02,51.500000,51.500000,51.500000,51.500000,42.422382,0
2012-10-03,51.689999,51.689999,51.689999,51.689999,42.578880,0
2012-10-04,52.070000,52.070000,52.070000,52.070000,42.891911,0
2012-10-05,51.779999,51.779999,51.779999,51.779999,42.885284,0
2012-10-08,51.610001,51.610001,51.610001,51.610001,42.744492,0
2012-10-09,51.099998,51.099998,51.099998,51.099998,42.322086,0
2012-10-10,50.779999,50.779999,50.779999,50.779999,42.057060,0
2012-10-11,50.799999,50.799999,50.799999,50.799999,42.073627,0
2012-10-12,50.650002,50.650002,50.650002,50.650002,41.949390,0
2012-10-15,51.060001,51.060001,51.060001,51.060001,42.288963,0
2012-10-16,51.590000,51.590000,51.590000,51.590000,42.727921,0
2012-10-17,51.810001,51.810001,51.810001,51.810001,42.910130,0
2012-10-18,51.680000,51.680000,51.680000,51.680000,42.802460,0
2012-10-19,50.820000,50.820000,50.820000,50.820000,42.090195,0
2012-10-22,50.849998,50.849998,50.849998,50.849998,42.115036,0
2012-10-23,50.110001,50.110001,50.110001,50.110001,41.502151,0
2012-10-24,49.959999,49.959999,49.959999,49.959999,41.377922,0
2012-10-25,50.110001,50.110001,50.110001,50.110001,41.502151,0
2012-10-26,50.070000,50.070000,50.070000,50.070000,41.469028,0
2012-10-31,50.090000,50.090000,50.090000,50.090000,41.485580,0
2012-11-01,50.639999,50.639999,50.639999,50.639999,41.941101,0
2012-11-02,50.160000,50.160000,50.160000,50.160000,41.543560,0
2012-11-05,50.279999,50.279999,50.279999,50.279999,41.642952,0
2012-11-06,50.680000,50.680000,50.680000,50.680000,41.974243,0
2012-11-07,49.520000,49.520000,49.520000,49.520000,41.013500,0
2012-11-08,48.919998,48.919998,48.919998,48.919998,40.516575,0
2012-11-09,49.000000,49.000000,49.000000,49.000000,40.582840,0
2012-11-12,49.009998,49.009998,49.009998,49.009998,40.591110,0
2012-11-13,48.830002,48.830002,48.830002,48.830002,40.442024,0
2012-11-14,48.169998,48.169998,48.169998,48.169998,39.895409,0
2012-11-15,48.099998,48.099998,48.099998,48.099998,39.837429,0
2012-11-16,48.330002,48.330002,48.330002,48.330002,40.027924,0
2012-11-19,49.299999,49.299999,49.299999,49.299999,40.831299,0
2012-11-20,49.330002,49.330002,49.330002,49.330002,40.856140,0
2012-11-21,49.450001,49.450001,49.450001,49.450001,40.955528,0
2012-11-23,50.099998,50.099998,50.099998,50.099998,41.493874,0
2012-11-26,50.000000,50.000000,50.000000,50.000000,41.411041,0
2012-11-27,49.740002,49.740002,49.740002,49.740002,41.195709,0
2012-11-28,50.150002,50.150002,50.150002,50.150002,41.535278,0
2012-11-29,50.369999,50.369999,50.369999,50.369999,41.717487,0
2012-11-30,50.380001,50.380001,50.380001,50.380001,41.725769,0
2012-12-03,50.139999,50.139999,50.139999,50.139999,41.527000,0
2012-12-04,50.060001,50.060001,50.060001,50.060001,41.460743,0
2012-12-05,50.150002,50.150002,50.150002,50.150002,41.535278,0
2012-12-06,50.330002,50.330002,50.330002,50.330002,41.684364,0
2012-12-07,50.480000,50.480000,50.480000,50.480000,41.808594,0
2012-12-10,50.500000,50.500000,50.500000,50.500000,41.825161,0
2012-12-11,50.830002,50.830002,50.830002,50.830002,42.098476,0
2012-12-12,50.860001,50.860001,50.860001,50.860001,42.123314,0
2012-12-13,50.560001,50.560001,50.560001,50.560001,41.874847,0
2012-12-14,50.000000,50.000000,50.000000,50.000000,41.695553,0
2012-12-17,50.599998,50.599998,50.599998,50.599998,42.195896,0
2012-12-18,51.180000,51.180000,51.180000,51.180000,42.679573,0
2012-12-19,50.799999,50.799999,50.799999,50.799999,42.362694,0
